# LAMMPS data file written by Ovito 3.10.6

130 atoms
1 bonds
2 atom types
1 bond types

-5.7328 5.7328 xlo xhi
-5.7328 5.7328 ylo yhi
-17.1984 11.4656 zlo zhi

Masses

1 55.847  # Fe
2 1.008  # H

Atoms  # bond

8 0 1 3.0028042848 -1.5940809139 -5.6862199371 0 0 0
104 0 1 3.0041307623 1.270814781 -5.6865383358 0 0 0
123 0 1 -2.093386682 2.7044294702 -8.796094917 0 0 0
91 0 1 -2.0918584983 5.5718651975 -8.7965002791 0 0 0
114 0 1 -4.765187268 2.7053406189 -8.1633325635 0 0 0
82 0 1 -4.7631558958 5.5725559792 -8.1626373244 0 0 0
90 0 1 -3.1006401942 4.1375868093 -7.0695246757 0 0 0
99 0 1 -4.0942353217 2.7055611795 -5.3139851022 0 0 0
67 0 1 -4.0927164784 5.5725944967 -5.3130313784 0 0 0
101 0 1 -1.399059527 2.7068676214 -6.0144843208 0 0 0
103 0 1 1.3069745727 2.7036902894 -6.7310043042 0 0 0
69 0 1 -1.3985790093 5.5703375055 -6.0154639305 0 0 0
92 0 1 -0.4073822415 4.1364874529 -7.7531016591 0 0 0
71 0 1 1.3075422348 5.5715570019 -6.7302522547 0 0 0
70 0 1 0.2999743993 4.1383152762 -4.9699840473 0 0 0
128 0 1 3.9863096473 2.7042793101 -7.4312252408 0 0 0
94 0 1 2.3045944935 4.1376182995 -8.5061907119 0 0 0
121 0 1 5.6975348932 4.1395123459 -6.3924226014 0 0 0
96 0 1 3.9855591545 5.5719285184 -7.431417203 0 0 0
72 0 1 3.0048464284 4.136256645 -5.6878370887 0 0 0
34 0 1 -5.1012183377 -4.4597479108 -3.5436544631 0 0 0
36 0 1 -2.3793593365 -4.4587020358 -4.2747136773 0 0 0
43 0 1 -3.3801849268 -3.0264594824 -2.5645341615 0 0 0
45 0 1 -0.6985296916 -3.0261248277 -3.1948378833 0 0 0
44 0 1 -1.7000628239 -4.4575436609 -1.4192643384 0 0 0
46 0 1 1.0303216723 -4.4594487073 -2.2292408475 0 0 0
47 0 1 2.01096255 -3.0255759905 -3.9461177709 0 0 0
33 0 1 4.7035549618 -3.0263682601 -4.6348065368 0 0 0
48 0 1 3.6957359579 -4.459398706 -2.9053888643 0 0 0
55 0 1 2.7295023237 -3.0250504247 -1.1114001481 0 0 0
41 0 1 5.3605532912 -3.0269798837 -1.76300536 0 0 0
2 0 1 -5.1008953505 -1.5996625642 -3.546466411 0 0 0
4 0 1 -2.3774024565 -1.5939831836 -4.2745516819 0 0 0
98 0 1 -5.0981991215 1.2714326426 -3.5441526826 0 0 0
100 0 1 -2.3821193098 1.272558802 -4.2730603502 0 0 0
11 0 1 -3.3878369836 -0.1666949184 -2.5683307121 0 0 0
106 0 1 -4.2957011694 1.2706288285 -0.7864044428 0 0 0
13 0 1 -0.7015240774 -0.161834775 -3.1955248388 0 0 0
6 0 1 0.2985431335 -1.5920406584 -4.96822004 0 0 0
12 0 1 -1.6991207078 -1.595655137 -1.4158870534 0 0 0
14 0 1 1.0269656409 -1.5911268088 -2.2188971556 0 0 0
117 0 1 -1.7119245726 1.2651859438 -1.4188917761 0 0 0
110 0 1 1.0236108984 1.2726195939 -2.2212281155 0 0 0
15 0 1 2.0106504282 -0.1589823338 -3.9440730888 0 0 0
1 0 1 4.7060164451 -0.1621541148 -4.6344656943 0 0 0
112 0 1 3.6977106348 1.2736187892 -2.9060581683 0 0 0
23 0 1 2.7366207345 -0.1581578522 -1.1119298998 0 0 0
16 0 1 3.6964271196 -1.5937377208 -2.9058465296 0 0 0
9 0 1 5.3619144194 -0.1637517421 -1.7648752392 0 0 0
66 0 1 -5.1027060666 4.1399035604 -3.5455916748 0 0 0
68 0 1 -2.3814178781 4.1418556475 -4.2746915471 0 0 0
107 0 1 -3.3860353757 2.7092445857 -2.5640016967 0 0 0
75 0 1 -3.3831565846 5.5772188585 -2.5655859003 0 0 0
109 0 1 -0.7072727953 2.7062772957 -3.1939868389 0 0 0
77 0 1 -0.698410443 5.5750267825 -3.1992823906 0 0 0
108 0 1 -1.70592466 4.148939902 -1.4228634548 0 0 0
78 0 1 1.0198690071 4.1317109413 -2.2168282069 0 0 0
111 0 1 2.0084851048 2.705652635 -3.9429950566 0 0 0
97 0 1 4.7040919537 2.7036137126 -4.635625189 0 0 0
79 0 1 2.0091943414 5.5662678811 -3.9419725294 0 0 0
65 0 1 4.7024288317 5.5721960647 -4.6345899145 0 0 0
80 0 1 3.6960112913 4.1380343806 -2.9052570048 0 0 0
119 0 1 2.7278698037 2.7050680188 -1.1103492292 0 0 0
105 0 1 5.3591273486 2.7052839246 -1.7645106545 0 0 0
87 0 1 2.7295690233 5.5718653892 -1.1120437271 0 0 0
73 0 1 5.3599759846 5.5715975882 -1.7636907394 0 0 0
42 0 1 -4.2907945351 -4.4585188859 -0.7841798284 0 0 0
53 0 1 0.1327854878 -3.0332404607 -0.4456690389 0 0 0
10 0 1 -4.2904650187 -1.5970475821 -0.7827240995 0 0 0
21 0 1 0.1243607962 -0.1549268178 -0.4082611358 0 0 0
129 0 2 -0.7229641549 1.2772792253 -0.0349373397 0 0 0
130 0 2 0.2680531202 1.2712466598 0.3082447992 0 0 0
74 0 1 -4.2901802183 4.1415163414 -0.7841359272 0 0 0
76 0 1 0.1134098882 2.701972683 -0.4081619519 0 0 0
85 0 1 0.1278048587 5.5752227946 -0.4514125531 0 0 0

Velocities

83 -3.28271045 5.1878196876 4.7873380349
24 1.6360566395 -1.571372413 4.4639765998
52 2.824585618 3.3824499739 0.2873812603
54 -1.5624144517 0.7392354779 -2.6038606161
61 0.241437636 -0.5315141639 4.0209409806
81 -2.8402834635 2.6756103776 -2.6634551245
63 4.5234014914 1.4863487454 -1.2980452316
51 -0.9841756359 -2.6434565452 -1.70003265
120 0.5849753684 1.8606876886 -1.2890359018
19 -4.27123298 -2.673510209 -3.8136363762
20 1.1455313544 -2.1574251182 -1.8008382837
22 2.2538995413 2.1706088334 0.4129928103
29 4.9496850743 1.3353970057 1.5082208103
116 -4.0829399117 -1.9661382062 1.4366220164
118 0.2003043929 -3.4830827626 -1.8681862725
49 -0.9586556484 -1.0923109461 3.7628658751
31 -1.4463927284 -5.3250680095 -2.1048031458
17 4.801257512 -0.3204271557 0.049245251
56 -0.3323385568 4.6733955816 1.5476477709
115 -2.3543816997 3.5062920988 0.2616526533
125 0.7774806656 -3.2247414754 -1.7279170712
84 -0.5435014591 -0.7868545993 -1.8780519149
86 -1.9241642729 -0.1938078023 -0.7006982583
93 -1.2028722121 0.4961322618 -0.3672700858
88 0.0795158516 3.8614588249 4.669547322
127 2.0291610768 2.8037563463 4.1201922313
95 -3.85589309 -2.6622311134 0.5570571791
113 -0.8983177558 -1.9580779321 1.0592373874
59 -1.2377402559 3.8096697734 1.0921343472
58 1.2717169504 -1.4416269955 -1.5932205886
50 -5.2274822884 -1.7445744314 1.9953321084
35 -1.0665492972 -0.2071035108 -0.4971955979
60 0.9310399009 1.0796264886 0.390334365
37 -1.1014204086e-04 -5.1739110388 -0.1191837584
39 -0.106161644 -1.72166849 -0.8129861082
38 2.7524764456 2.614084221 3.5124370727
62 -1.2161534587 -0.5386981668 -0.1777403858
89 0.8518951868 2.6837620844 -0.236461103
64 1.6670484902 1.2769304989 2.3400094863
40 -3.1880520878 2.7848850726 3.524886573
27 -0.5597979764 0.2741133972 0.1557966092
26 -1.1660084993 0.3159549534 0.814541716
18 3.9300546526 -1.1651173779 -0.12269951
57 -1.8835907696 -0.5406251559 -1.0712762303
122 1.96692453 -3.6886467802 2.3852989649
3 0.0416620995 -0.8281696262 -1.7811720481
28 -3.3849501973 -0.5279282949 -1.7423217601
5 1.1604206081 -4.1743223978 -2.5283095315
7 -0.3268113773 -2.1401780256 0.3559285357
124 1.8884585107 -3.9854790831 -2.2891308112
102 -1.6470187277 1.2568902375 -0.2567253821
30 0.0408790406 -1.4591296708 2.4349021547
32 0.6027336745 -1.2946782447 0.6436600659
25 2.4266743941 -0.4617303878 2.6167119442
126 -1.8715720546 -1.5560380917 0.3540798586
8 -0.5364105164 0.8638116353 -4.6855983608
104 -2.4646346839 -0.2306632686 -0.5660426033
123 0.5340770826 1.5926049511 -0.2998261761
91 0.3257490394 -1.0236849114 0.5857540137
114 -0.7775954888 0.0915625019 0.8912750425
82 1.3217913031 -0.6417907244 1.7452441815
90 -1.805937104 -1.6603651901 0.2794792709
99 -0.9606498192 4.3951316803 2.8315937773
67 3.1344324804 0.6729243428 -5.3549412798
101 0.8477924118 -2.001087511 -4.6209125637
103 -3.1569574956 -1.254898196 -1.3945760649
69 1.0858777188 3.5755017309 1.1458177341
92 2.1153569894 -1.477348448 -1.2604510316
71 -1.4683354235 2.0673480456 3.6642014827
70 -0.0624116218 2.9129299109 1.2446794172
128 -2.27402117 0.7299948589 -1.2065995157
94 1.0405629289 -2.6046405401 -0.4441981681
121 -0.1507107668 3.4419424993 -1.1699220312
96 1.7486218581 -1.616127459 -0.364453584
72 -1.054904102 0.6032234507 -1.8894202314
34 0.6995463921 -1.2477710992 -1.6520758119
36 -0.8611828332 0.1887913576 -0.2279880228
43 1.2994318763 0.3758511247 -0.3818014245
45 -2.6132084236 -0.2666653566 0.0051574022
44 2.7635818384 1.5995169302 -0.563714605
46 0.3464296302 1.1785305715 -0.6241891963
47 -0.3027691613 -0.5171097446 -0.0019661306
33 0.2435079165 2.0934892642 -0.5386535631
48 3.1415608034 4.1751241063 -0.9110803211
55 -2.6799820162 2.2574303944 2.3513638579
41 -0.2334126862 -0.338378277 -0.6328568012
2 3.0889701418 -0.2933646544 -1.1808416379
4 1.3956720811 -1.9199342927 -1.5252598457
98 -0.0081516634 -0.4986598049 0.7117791747
100 -1.4041680094 0.0979595738 -1.4497407177
11 -0.4643806653 -1.5963810942 -0.6381327222
106 -3.7413904375 -1.1671405063 0.1473577073
13 -2.6017623609 3.6676485155 1.029188417
6 0.2521836676 3.7675100037 -3.6050802276
12 0.4961107671 -0.9190302268 0.4650073671
14 2.1415166174 1.8733534922 0.7415615815
117 -1.0931089274 -0.436802829 0.034897129
110 -0.6036015125 2.0143593452 -0.8050190271
15 1.8938910627 -3.4046218827 -0.9242333025
1 4.066472293 0.0277332 -2.1833829453
112 1.4139173481 0.1700948875 -0.9894268081
23 1.2051168051 -0.7436928984 -3.0444890735
16 1.9952233532 -4.2206845751 1.874343425
9 3.3955956354 -2.7230923266 1.1150343726
66 -1.0066528986 -3.3764667303 0.7054512829
68 -0.605046204 -1.0557367529 -1.8266892754
107 1.2188723024 0.1383005006 2.377906572
75 -2.7476341694 0.7843629316 1.1133384047
109 0.1705560418 0.0335198328 3.8919867975
77 -0.3336418913 1.5767113354 3.3611240156
108 -0.9513539476 -0.3850893618 0.4048964744
78 4.4212714653 1.6978553292 1.1529348517
111 -0.0478749952 -0.1755907587 1.6045919711
97 3.8613647118 0.7575500045 -1.5263010486
79 -0.9339951422 -0.5364060269 -0.8867223882
65 0.2861951484 -1.6715509778 -1.3227348211
80 -0.0526907416 -1.3651660392 -0.6224845873
119 -0.3452029 2.3737252954 -0.4933434568
105 -2.341575685 2.3354342455 -3.8331158453
87 -0.082225661 3.2611777328 1.1518030469
73 0.5542602077 1.2918572526 1.0414651794
42 -1.9504918919 5.1920829938 -3.5162449714
53 2.2367541947 0.3585025847 3.0337490591
10 -3.1679541772 -3.1980288427 1.0065535407
21 2.1134537728 -3.4907768533 2.0496260218
129 0.0 0.0 0.0
130 0.0 0.0 0.0
74 1.431005422 0.4070301171 3.3831825578
76 -3.3155912651 -1.6470847302 -3.858006663
85 -1.2421084635 -1.9721110481 -2.6365465144

Bonds

1 1 129 130
